Survey,Year,Quarter,Area,AphiaID,Species,LngtClass,Herring CPUE
BITS,1992,1,22,126417,Clupea harengus,115,0.856658
BITS,1992,1,22,126417,Clupea harengus,120,1.728744
BITS,1992,1,22,126417,Clupea harengus,125,1.632598
BITS,1992,1,22,126417,Clupea harengus,130,0.85252
BITS,1992,1,22,126417,Clupea harengus,135,0.545313
BITS,1992,1,22,126417,Clupea harengus,140,0.512415
BITS,1992,1,22,126417,Clupea harengus,145,0.257671
BITS,1992,1,22,126417,Clupea harengus,150,0.129043
BITS,1992,1,22,126417,Clupea harengus,155,0.039545
BITS,1992,1,22,126417,Clupea harengus,160,0.119053
BITS,1992,1,22,126417,Clupea harengus,165,0.218125
BITS,1992,1,22,126417,Clupea harengus,170,0.178579
BITS,1992,1,22,126417,Clupea harengus,175,0.535323
BITS,1992,1,22,126417,Clupea harengus,180,0.733467
BITS,1992,1,22,126417,Clupea harengus,185,0.822549
BITS,1992,1,22,126417,Clupea harengus,190,0.951592
BITS,1992,1,22,126417,Clupea harengus,195,1.040674
BITS,1992,1,22,126417,Clupea harengus,200,0.545313
BITS,1992,1,22,126417,Clupea harengus,205,0.733467
BITS,1992,1,22,126417,Clupea harengus,210,1.446953
BITS,1992,1,22,126417,Clupea harengus,215,0.594849
BITS,1992,1,22,126417,Clupea harengus,220,0.327188
BITS,1992,1,22,126417,Clupea harengus,225,0.43625
BITS,1992,1,22,126417,Clupea harengus,230,0.783003
BITS,1992,1,22,126417,Clupea harengus,235,0.926175
BITS,1992,1,22,126417,Clupea harengus,240,0.84253
BITS,1992,1,22,126417,Clupea harengus,245,0.386714
BITS,1992,1,22,126417,Clupea harengus,250,0.84253
BITS,1992,1,22,126417,Clupea harengus,255,0.532396
BITS,1992,1,22,126417,Clupea harengus,260,0.317197
BITS,1992,1,22,126417,Clupea harengus,265,0.208134
BITS,1992,1,22,126417,Clupea harengus,270,0.119053
BITS,1992,1,22,126417,Clupea harengus,275,0.188153
BITS,1992,1,22,126417,Clupea harengus,280,0.119053
BITS,1992,1,22,126417,Clupea harengus,285,0.00999
BITS,1992,1,22,126417,Clupea harengus,290,0.00999
BITS,1992,1,23,126417,Clupea harengus,110,29.402124
BITS,1992,1,23,126417,Clupea harengus,115,74.905412
BITS,1992,1,23,126417,Clupea harengus,120,116.598381
BITS,1992,1,23,126417,Clupea harengus,125,29.402124
BITS,1992,1,23,126417,Clupea harengus,130,105.007587
BITS,1992,1,23,126417,Clupea harengus,135,14.701062
BITS,1992,1,23,126417,Clupea harengus,140,14.701062
BITS,1992,1,23,126417,Clupea harengus,175,14.701062
BITS,1992,1,23,126417,Clupea harengus,200,41.692969
BITS,1992,1,23,126417,Clupea harengus,205,125.378856
BITS,1992,1,23,126417,Clupea harengus,210,128.489124
BITS,1992,1,23,126417,Clupea harengus,215,154.780981
BITS,1992,1,23,126417,Clupea harengus,220,212.175012
BITS,1992,1,23,126417,Clupea harengus,225,523.736975
BITS,1992,1,23,126417,Clupea harengus,230,409.648963
BITS,1992,1,23,126417,Clupea harengus,235,733.101669
BITS,1992,1,23,126417,Clupea harengus,240,1137.780475
BITS,1992,1,23,126417,Clupea harengus,245,957.167425
BITS,1992,1,23,126417,Clupea harengus,250,1484.414769
BITS,1992,1,23,126417,Clupea harengus,255,834.998988
BITS,1992,1,23,126417,Clupea harengus,260,1146.56095
BITS,1992,1,23,126417,Clupea harengus,265,751.3131
BITS,1992,1,23,126417,Clupea harengus,270,352.554881
BITS,1992,1,23,126417,Clupea harengus,275,478.233687
BITS,1992,1,23,126417,Clupea harengus,280,173.292362
BITS,1992,1,23,126417,Clupea harengus,285,182.072837
BITS,1992,1,23,126417,Clupea harengus,290,98.386949
BITS,1992,1,23,126417,Clupea harengus,295,14.701062
BITS,1992,1,23,126417,Clupea harengus,305,41.692969
BITS,1992,1,24,126417,Clupea harengus,0,0
BITS,1992,1,24,126417,Clupea harengus,60,0.637742
BITS,1992,1,24,126417,Clupea harengus,65,3.281314
BITS,1992,1,24,126417,Clupea harengus,70,11.714047
BITS,1992,1,24,126417,Clupea harengus,75,11.748706
BITS,1992,1,24,126417,Clupea harengus,80,23.061164
BITS,1992,1,24,126417,Clupea harengus,85,40.917144
BITS,1992,1,24,126417,Clupea harengus,90,48.730746
BITS,1992,1,24,126417,Clupea harengus,95,68.694208
BITS,1992,1,24,126417,Clupea harengus,100,143.675541
BITS,1992,1,24,126417,Clupea harengus,105,160.512996
BITS,1992,1,24,126417,Clupea harengus,110,261.828735
BITS,1992,1,24,126417,Clupea harengus,115,274.912237
BITS,1992,1,24,126417,Clupea harengus,120,318.647557
BITS,1992,1,24,126417,Clupea harengus,125,320.416643
BITS,1992,1,24,126417,Clupea harengus,130,298.878432
BITS,1992,1,24,126417,Clupea harengus,135,207.056364
BITS,1992,1,24,126417,Clupea harengus,140,150.625991
BITS,1992,1,24,126417,Clupea harengus,145,58.805062
BITS,1992,1,24,126417,Clupea harengus,150,35.793528
BITS,1992,1,24,126417,Clupea harengus,155,20.804744
BITS,1992,1,24,126417,Clupea harengus,160,19.527623
BITS,1992,1,24,126417,Clupea harengus,165,26.426929
BITS,1992,1,24,126417,Clupea harengus,170,45.364646
BITS,1992,1,24,126417,Clupea harengus,175,86.904835
BITS,1992,1,24,126417,Clupea harengus,180,122.428543
BITS,1992,1,24,126417,Clupea harengus,185,117.267797
BITS,1992,1,24,126417,Clupea harengus,190,119.296605
BITS,1992,1,24,126417,Clupea harengus,195,72.806924
BITS,1992,1,24,126417,Clupea harengus,200,67.1959
BITS,1992,1,24,126417,Clupea harengus,205,45.653166
BITS,1992,1,24,126417,Clupea harengus,210,54.181982
BITS,1992,1,24,126417,Clupea harengus,215,30.848644
BITS,1992,1,24,126417,Clupea harengus,220,38.091985
BITS,1992,1,24,126417,Clupea harengus,225,29.257351
BITS,1992,1,24,126417,Clupea harengus,230,35.923704
BITS,1992,1,24,126417,Clupea harengus,235,32.676335
BITS,1992,1,24,126417,Clupea harengus,240,32.288663
BITS,1992,1,24,126417,Clupea harengus,245,32.981946
BITS,1992,1,24,126417,Clupea harengus,250,30.34822
BITS,1992,1,24,126417,Clupea harengus,255,24.360945
BITS,1992,1,24,126417,Clupea harengus,260,28.43406
BITS,1992,1,24,126417,Clupea harengus,265,18.15171
BITS,1992,1,24,126417,Clupea harengus,270,18.655473
BITS,1992,1,24,126417,Clupea harengus,275,7.759735
BITS,1992,1,24,126417,Clupea harengus,280,13.039746
BITS,1992,1,24,126417,Clupea harengus,285,9.01443
BITS,1992,1,24,126417,Clupea harengus,290,5.661911
BITS,1992,1,24,126417,Clupea harengus,295,6.416306
BITS,1992,1,24,126417,Clupea harengus,300,3.346579
BITS,1992,1,24,126417,Clupea harengus,305,0.677842
BITS,1992,1,24,126417,Clupea harengus,310,1.294317
BITS,1992,1,24,126417,Clupea harengus,315,0.261791
BITS,1992,1,24,126417,Clupea harengus,325,0.150666
BITS,1992,1,25,126417,Clupea harengus,0,0
BITS,1992,1,25,126417,Clupea harengus,35,0.045403
BITS,1992,1,25,126417,Clupea harengus,45,0.022565
BITS,1992,1,25,126417,Clupea harengus,75,0.030178
BITS,1992,1,25,126417,Clupea harengus,80,0.067283
BITS,1992,1,25,126417,Clupea harengus,85,0.157132
BITS,1992,1,25,126417,Clupea harengus,90,0.456014
BITS,1992,1,25,126417,Clupea harengus,95,0.807073
BITS,1992,1,25,126417,Clupea harengus,100,2.081516
BITS,1992,1,25,126417,Clupea harengus,105,3.701907
BITS,1992,1,25,126417,Clupea harengus,110,4.494786
BITS,1992,1,25,126417,Clupea harengus,115,5.757599
BITS,1992,1,25,126417,Clupea harengus,120,8.751268
BITS,1992,1,25,126417,Clupea harengus,125,20.996805
BITS,1992,1,25,126417,Clupea harengus,130,32.757638
BITS,1992,1,25,126417,Clupea harengus,135,36.059933
BITS,1992,1,25,126417,Clupea harengus,140,26.830767
BITS,1992,1,25,126417,Clupea harengus,145,13.760861
BITS,1992,1,25,126417,Clupea harengus,150,5.547923
BITS,1992,1,25,126417,Clupea harengus,155,5.265237
BITS,1992,1,25,126417,Clupea harengus,160,6.67289
BITS,1992,1,25,126417,Clupea harengus,165,9.702864
BITS,1992,1,25,126417,Clupea harengus,170,19.688282
BITS,1992,1,25,126417,Clupea harengus,175,30.779167
BITS,1992,1,25,126417,Clupea harengus,180,66.965909
BITS,1992,1,25,126417,Clupea harengus,185,83.731071
BITS,1992,1,25,126417,Clupea harengus,190,107.569569
BITS,1992,1,25,126417,Clupea harengus,195,112.357812
BITS,1992,1,25,126417,Clupea harengus,200,113.529207
BITS,1992,1,25,126417,Clupea harengus,205,125.859085
BITS,1992,1,25,126417,Clupea harengus,210,102.527683
BITS,1992,1,25,126417,Clupea harengus,215,82.99401
BITS,1992,1,25,126417,Clupea harengus,220,58.283694
BITS,1992,1,25,126417,Clupea harengus,225,44.655771
BITS,1992,1,25,126417,Clupea harengus,230,52.749347
BITS,1992,1,25,126417,Clupea harengus,235,40.934107
BITS,1992,1,25,126417,Clupea harengus,240,29.539062
BITS,1992,1,25,126417,Clupea harengus,245,28.623924
BITS,1992,1,25,126417,Clupea harengus,250,26.520088
BITS,1992,1,25,126417,Clupea harengus,255,32.179512
BITS,1992,1,25,126417,Clupea harengus,260,10.989336
BITS,1992,1,25,126417,Clupea harengus,265,7.467012
BITS,1992,1,25,126417,Clupea harengus,270,7.122475
BITS,1992,1,25,126417,Clupea harengus,275,7.923676
BITS,1992,1,25,126417,Clupea harengus,280,1.012922
BITS,1992,1,25,126417,Clupea harengus,285,1.451313
BITS,1992,1,25,126417,Clupea harengus,290,3.592636
BITS,1992,1,25,126417,Clupea harengus,295,0.022565
BITS,1992,1,25,126417,Clupea harengus,300,0.241699
BITS,1992,1,25,126417,Clupea harengus,305,0.246414
BITS,1992,1,25,126417,Clupea harengus,310,0.254026
BITS,1992,1,25,126417,Clupea harengus,330,0.153125
BITS,1992,1,26,126417,Clupea harengus,0,0
BITS,1992,1,26,126417,Clupea harengus,75,0.644874
BITS,1992,1,26,126417,Clupea harengus,85,0.925399
BITS,1992,1,26,126417,Clupea harengus,90,6.543063
BITS,1992,1,26,126417,Clupea harengus,95,10.333942
BITS,1992,1,26,126417,Clupea harengus,100,20.593663
BITS,1992,1,26,126417,Clupea harengus,105,30.265595
BITS,1992,1,26,126417,Clupea harengus,110,32.587212
BITS,1992,1,26,126417,Clupea harengus,115,41.195287
BITS,1992,1,26,126417,Clupea harengus,120,40.107356
BITS,1992,1,26,126417,Clupea harengus,125,23.631463
BITS,1992,1,26,126417,Clupea harengus,130,12.021054
BITS,1992,1,26,126417,Clupea harengus,135,7.07527
BITS,1992,1,26,126417,Clupea harengus,140,2.853881
BITS,1992,1,26,126417,Clupea harengus,145,2.203679
BITS,1992,1,26,126417,Clupea harengus,150,4.228337
BITS,1992,1,26,126417,Clupea harengus,155,9.315864
BITS,1992,1,26,126417,Clupea harengus,160,11.10193
BITS,1992,1,26,126417,Clupea harengus,165,18.869279
BITS,1992,1,26,126417,Clupea harengus,170,34.563423
BITS,1992,1,26,126417,Clupea harengus,175,43.422193
BITS,1992,1,26,126417,Clupea harengus,180,61.37494
BITS,1992,1,26,126417,Clupea harengus,185,72.808174
BITS,1992,1,26,126417,Clupea harengus,190,86.432654
BITS,1992,1,26,126417,Clupea harengus,195,77.384286
BITS,1992,1,26,126417,Clupea harengus,200,98.918204
BITS,1992,1,26,126417,Clupea harengus,205,106.133427
BITS,1992,1,26,126417,Clupea harengus,210,98.077079
BITS,1992,1,26,126417,Clupea harengus,215,89.589015
BITS,1992,1,26,126417,Clupea harengus,220,50.694641
BITS,1992,1,26,126417,Clupea harengus,225,39.446865
BITS,1992,1,26,126417,Clupea harengus,230,32.825374
BITS,1992,1,26,126417,Clupea harengus,235,28.70094
BITS,1992,1,26,126417,Clupea harengus,240,24.530746
BITS,1992,1,26,126417,Clupea harengus,245,19.655095
BITS,1992,1,26,126417,Clupea harengus,250,17.462571
BITS,1992,1,26,126417,Clupea harengus,255,11.234177
BITS,1992,1,26,126417,Clupea harengus,260,9.281146
BITS,1992,1,26,126417,Clupea harengus,265,10.206767
BITS,1992,1,26,126417,Clupea harengus,270,6.235071
BITS,1992,1,26,126417,Clupea harengus,275,2.724424
BITS,1992,1,26,126417,Clupea harengus,280,2.011913
BITS,1992,1,26,126417,Clupea harengus,285,0.652638
BITS,1992,1,26,126417,Clupea harengus,290,0.871081
BITS,1992,1,26,126417,Clupea harengus,295,0.56446
BITS,1992,1,26,126417,Clupea harengus,300,0.487244
BITS,1992,1,27,126417,Clupea harengus,65,2.17019
BITS,1992,1,27,126417,Clupea harengus,70,2.17019
BITS,1992,1,27,126417,Clupea harengus,75,27.862027
BITS,1992,1,27,126417,Clupea harengus,80,14.932201
BITS,1992,1,27,126417,Clupea harengus,85,76.239589
BITS,1992,1,27,126417,Clupea harengus,90,120.345518
BITS,1992,1,27,126417,Clupea harengus,95,107.078771
BITS,1992,1,27,126417,Clupea harengus,100,117.015434
BITS,1992,1,27,126417,Clupea harengus,105,79.180151
BITS,1992,1,27,126417,Clupea harengus,110,38.295615
BITS,1992,1,27,126417,Clupea harengus,115,26.47433
BITS,1992,1,27,126417,Clupea harengus,120,12.039317
BITS,1992,1,27,126417,Clupea harengus,125,11.378824
BITS,1992,1,27,126417,Clupea harengus,130,21.606078
BITS,1992,1,27,126417,Clupea harengus,135,63.896045
BITS,1992,1,27,126417,Clupea harengus,140,26.415904
BITS,1992,1,27,126417,Clupea harengus,145,86.967369
BITS,1992,1,27,126417,Clupea harengus,150,180.454071
BITS,1992,1,27,126417,Clupea harengus,155,194.318073
BITS,1992,1,27,126417,Clupea harengus,160,361.824935
BITS,1992,1,27,126417,Clupea harengus,165,454.975117
BITS,1992,1,27,126417,Clupea harengus,170,472.236115
BITS,1992,1,27,126417,Clupea harengus,175,656.08677
BITS,1992,1,27,126417,Clupea harengus,180,730.325472
BITS,1992,1,27,126417,Clupea harengus,185,630.632211
BITS,1992,1,27,126417,Clupea harengus,190,622.58432
BITS,1992,1,27,126417,Clupea harengus,195,719.12005
BITS,1992,1,27,126417,Clupea harengus,200,624.108728
BITS,1992,1,27,126417,Clupea harengus,205,432.601592
BITS,1992,1,27,126417,Clupea harengus,210,367.873537
BITS,1992,1,27,126417,Clupea harengus,215,380.756573
BITS,1992,1,27,126417,Clupea harengus,220,212.804876
BITS,1992,1,27,126417,Clupea harengus,225,164.502349
BITS,1992,1,27,126417,Clupea harengus,230,182.785267
BITS,1992,1,27,126417,Clupea harengus,235,245.130511
BITS,1992,1,27,126417,Clupea harengus,240,205.850954
BITS,1992,1,27,126417,Clupea harengus,245,183.439749
BITS,1992,1,27,126417,Clupea harengus,250,180.775582
BITS,1992,1,27,126417,Clupea harengus,255,43.822198
BITS,1992,1,27,126417,Clupea harengus,260,111.926039
BITS,1992,1,27,126417,Clupea harengus,265,56.280618
BITS,1992,1,27,126417,Clupea harengus,270,16.441024
BITS,1992,1,27,126417,Clupea harengus,275,17.514734
BITS,1992,1,27,126417,Clupea harengus,280,3.863289
BITS,1992,1,27,126417,Clupea harengus,285,3.330908
BITS,1992,1,27,126417,Clupea harengus,290,3.330908
BITS,1992,1,27,126417,Clupea harengus,295,3.117389
BITS,1992,1,28,126417,Clupea harengus,75,6.292827
BITS,1992,1,28,126417,Clupea harengus,80,7.949064
BITS,1992,1,28,126417,Clupea harengus,85,17.02344
BITS,1992,1,28,126417,Clupea harengus,90,27.215127
BITS,1992,1,28,126417,Clupea harengus,95,68.646207
BITS,1992,1,28,126417,Clupea harengus,100,60.572233
BITS,1992,1,28,126417,Clupea harengus,105,116.396421
BITS,1992,1,28,126417,Clupea harengus,110,99.005796
BITS,1992,1,28,126417,Clupea harengus,115,108.4664
BITS,1992,1,28,126417,Clupea harengus,120,33.59697
BITS,1992,1,28,126417,Clupea harengus,125,34.985407
BITS,1992,1,28,126417,Clupea harengus,130,37.078081
BITS,1992,1,28,126417,Clupea harengus,135,41.51122
BITS,1992,1,28,126417,Clupea harengus,140,26.908309
BITS,1992,1,28,126417,Clupea harengus,145,28.167997
BITS,1992,1,28,126417,Clupea harengus,150,44.420666
BITS,1992,1,28,126417,Clupea harengus,155,87.63533
BITS,1992,1,28,126417,Clupea harengus,160,111.480901
BITS,1992,1,28,126417,Clupea harengus,165,196.398389
BITS,1992,1,28,126417,Clupea harengus,170,289.24216
BITS,1992,1,28,126417,Clupea harengus,175,318.418829
BITS,1992,1,28,126417,Clupea harengus,180,349.468348
BITS,1992,1,28,126417,Clupea harengus,185,381.95949
BITS,1992,1,28,126417,Clupea harengus,190,422.78862
BITS,1992,1,28,126417,Clupea harengus,195,286.006179
BITS,1992,1,28,126417,Clupea harengus,200,259.963998
BITS,1992,1,28,126417,Clupea harengus,205,276.090092
BITS,1992,1,28,126417,Clupea harengus,210,162.489633
BITS,1992,1,28,126417,Clupea harengus,215,165.872586
BITS,1992,1,28,126417,Clupea harengus,220,151.357335
BITS,1992,1,28,126417,Clupea harengus,225,124.119441
BITS,1992,1,28,126417,Clupea harengus,230,156.234658
BITS,1992,1,28,126417,Clupea harengus,235,92.756541
BITS,1992,1,28,126417,Clupea harengus,240,93.78489
BITS,1992,1,28,126417,Clupea harengus,245,65.38494
BITS,1992,1,28,126417,Clupea harengus,250,54.834045
BITS,1992,1,28,126417,Clupea harengus,255,41.185673
BITS,1992,1,28,126417,Clupea harengus,260,46.352971
BITS,1992,1,28,126417,Clupea harengus,265,28.509707
BITS,1992,1,28,126417,Clupea harengus,270,12.51935
BITS,1992,1,28,126417,Clupea harengus,275,5.223514
BITS,1992,1,28,126417,Clupea harengus,280,8.919515
BITS,1992,1,28,126417,Clupea harengus,285,8.678482
BITS,1992,1,28,126417,Clupea harengus,290,11.090216
BITS,1992,1,28,126417,Clupea harengus,295,4.059876
BITS,1992,1,28,126417,Clupea harengus,300,0.656141
BITS,1992,1,28,126417,Clupea harengus,305,0.705163
BITS,1992,3,23,126417,Clupea harengus,150,85.40617
BITS,1992,3,23,126417,Clupea harengus,160,85.40617
BITS,1992,3,23,126417,Clupea harengus,165,85.40617
BITS,1992,3,23,126417,Clupea harengus,170,42.703085
BITS,1992,3,23,126417,Clupea harengus,175,79.896813
BITS,1992,3,23,126417,Clupea harengus,180,42.703085
BITS,1992,3,23,126417,Clupea harengus,190,42.703085
BITS,1992,3,23,126417,Clupea harengus,195,37.193727
BITS,1992,3,23,126417,Clupea harengus,200,245.199797
BITS,1992,3,23,126417,Clupea harengus,205,969.4087
BITS,1992,3,23,126417,Clupea harengus,210,1369.192716
BITS,1992,3,23,126417,Clupea harengus,215,1873.082953
BITS,1992,3,23,126417,Clupea harengus,220,2582.135558
BITS,1992,3,23,126417,Clupea harengus,225,1516.301972
BITS,1992,3,23,126417,Clupea harengus,230,1296.577137
BITS,1992,3,23,126417,Clupea harengus,235,1420.948912
BITS,1992,3,23,126417,Clupea harengus,240,939.796155
BITS,1992,3,23,126417,Clupea harengus,245,544.821446
BITS,1992,3,23,126417,Clupea harengus,250,485.590288
BITS,1992,3,23,126417,Clupea harengus,255,582.015174
BITS,1992,3,23,126417,Clupea harengus,260,251.409205
BITS,1992,3,23,126417,Clupea harengus,265,122.599898
BITS,1992,3,23,126417,Clupea harengus,275,85.40617
BITS,1992,3,23,126417,Clupea harengus,290,42.703085
BITS,1992,3,24,126417,Clupea harengus,45,1.151391
BITS,1992,3,24,126417,Clupea harengus,80,2.303047
BITS,1992,3,24,126417,Clupea harengus,90,2.922986
BITS,1992,3,24,126417,Clupea harengus,95,16.650282
BITS,1992,3,24,126417,Clupea harengus,100,52.218458
BITS,1992,3,24,126417,Clupea harengus,105,18.95333
BITS,1992,3,24,126417,Clupea harengus,110,65.414302
BITS,1992,3,24,126417,Clupea harengus,115,154.354301
BITS,1992,3,24,126417,Clupea harengus,120,161.969897
BITS,1992,3,24,126417,Clupea harengus,125,30.379551
BITS,1992,3,24,126417,Clupea harengus,130,27.421127
BITS,1992,3,24,126417,Clupea harengus,135,16.650282
BITS,1992,3,24,126417,Clupea harengus,140,42.833239
BITS,1992,3,24,126417,Clupea harengus,145,109.308473
BITS,1992,3,24,126417,Clupea harengus,150,215.040557
BITS,1992,3,24,126417,Clupea harengus,155,223.099118
BITS,1992,3,24,126417,Clupea harengus,160,323.286392
BITS,1992,3,24,126417,Clupea harengus,165,158.609599
BITS,1992,3,24,126417,Clupea harengus,170,226.553557
BITS,1992,3,24,126417,Clupea harengus,175,87.963874
BITS,1992,3,24,126417,Clupea harengus,180,65.504762
BITS,1992,3,24,126417,Clupea harengus,185,64.794363
BITS,1992,3,24,126417,Clupea harengus,190,30.255627
BITS,1992,3,24,126417,Clupea harengus,195,174.95333
BITS,1992,3,24,126417,Clupea harengus,200,107.71609
BITS,1992,3,24,126417,Clupea harengus,205,72.767853
BITS,1992,3,24,126417,Clupea harengus,210,183.369785
BITS,1992,3,24,126417,Clupea harengus,215,130.708361
BITS,1992,3,24,126417,Clupea harengus,220,115.863138
BITS,1992,3,24,126417,Clupea harengus,225,91.154294
BITS,1992,3,24,126417,Clupea harengus,230,65.061797
BITS,1992,3,24,126417,Clupea harengus,235,90.534355
BITS,1992,3,24,126417,Clupea harengus,240,30.166875
BITS,1992,3,24,126417,Clupea harengus,245,60.188267
BITS,1992,3,24,126417,Clupea harengus,250,79.462347
BITS,1992,3,24,126417,Clupea harengus,255,61.074198
BITS,1992,3,24,126417,Clupea harengus,260,18.067399
BITS,1992,3,24,126417,Clupea harengus,265,1.948569
BITS,1992,3,24,126417,Clupea harengus,270,22.992271
BITS,1992,3,24,126417,Clupea harengus,280,0.797178
BITS,1992,3,24,126417,Clupea harengus,285,1.151391
BITS,1992,3,24,126417,Clupea harengus,315,1.151391
